transaction_id,billing_id,zone_id,amount,payment_category,production_share,hoa_share,collector_incentive,payment_method,payment_status,payment_proof,processed_by,transaction_date,user_id,reference_no
AR-2026-00400,BIL-2026-00653,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00400.jpg,COL-2026-0001,2026-02-15 14:00:00,USR-2026-0098,9.56E+11
AR-2026-00401,BIL-2026-00654,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00401.jpg,COL-2026-0001,2026-03-09 11:45:00,USR-2026-0098,5.20E+11
AR-2026-00402,BIL-2026-00655,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00402.jpg,COL-2026-0001,2026-04-15 12:20:00,USR-2026-0098,2.81E+11
AR-2026-00403,BIL-2026-00659,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-16 12:35:00,USR-2026-0099,3.76E+11
AR-2026-00404,BIL-2026-00660,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00404.jpg,COL-2026-0001,2026-02-28 17:45:00,USR-2026-0099,2.46E+11
AR-2026-00405,BIL-2026-00661,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00405.jpg,COL-2026-0001,2026-03-16 13:45:00,USR-2026-0099,4.64E+11
AR-2026-00406,BIL-2026-00662,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00406.jpg,COL-2026-0001,2026-04-16 17:10:00,USR-2026-0099,3.22E+11
AR-2026-00407,BIL-2026-00663,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00407.jpg,COL-2026-0001,2026-05-14 14:25:00,USR-2026-0099,7.99E+11
AR-2026-00408,BIL-2026-00664,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00408.jpg,COL-2026-0001,2026-06-14 13:30:00,USR-2026-0099,5.33E+11
AR-2026-00409,BIL-2026-00665,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00409.jpg,COL-2026-0001,2026-07-14 17:40:00,USR-2026-0099,7.05E+11
AR-2026-00410,BIL-2026-00666,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-08 11:35:00,USR-2026-0100,8.64E+11
AR-2026-00411,BIL-2026-00667,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00411.jpg,COL-2026-0001,2026-02-07 15:10:00,USR-2026-0100,3.76E+11
AR-2026-00412,BIL-2026-00668,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00412.jpg,COL-2026-0001,2026-03-31 14:05:00,USR-2026-0100,6.27E+11
AR-2026-00413,BIL-2026-00669,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-16 16:00:00,USR-2026-0100,8.70E+11
AR-2026-00414,BIL-2026-00670,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00414.jpg,COL-2026-0001,2026-05-28 09:15:00,USR-2026-0100,2.82E+11
AR-2026-00415,BIL-2026-00673,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00415.jpg,COL-2026-0001,2026-01-28 17:50:00,USR-2026-0101,4.64E+11
AR-2026-00416,BIL-2026-00674,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00416.jpg,COL-2026-0001,2026-02-28 09:00:00,USR-2026-0101,6.59E+11
AR-2026-00417,BIL-2026-00675,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00417.jpg,COL-2026-0001,2026-03-29 15:25:00,USR-2026-0101,8.46E+11
AR-2026-00418,BIL-2026-00676,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00418.jpg,COL-2026-0001,2026-04-14 13:00:00,USR-2026-0101,5.57E+11
AR-2026-00419,BIL-2026-00687,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00419.jpg,COL-2026-0001,2026-01-28 09:55:00,USR-2026-0103,4.75E+11
AR-2026-00420,BIL-2026-00688,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00420.jpg,COL-2026-0001,2026-02-14 16:35:00,USR-2026-0103,5.81E+11
AR-2026-00421,BIL-2026-00689,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00421.jpg,COL-2026-0001,2026-03-31 13:05:00,USR-2026-0103,8.81E+11
AR-2026-00422,BIL-2026-00690,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-06 09:50:00,USR-2026-0103,3.69E+11
AR-2026-00423,BIL-2026-00694,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00423.jpg,COL-2026-0001,2026-01-14 13:40:00,USR-2026-0105,3.55E+11
AR-2026-00424,BIL-2026-00695,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00424.jpg,COL-2026-0001,2026-02-28 10:50:00,USR-2026-0105,1.32E+11
AR-2026-00425,BIL-2026-00701,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00425.jpg,COL-2026-0001,2026-01-29 15:45:00,USR-2026-0106,8.73E+11
AR-2026-00426,BIL-2026-00702,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00426.jpg,COL-2026-0001,2026-02-15 09:45:00,USR-2026-0106,6.92E+11
AR-2026-00427,BIL-2026-00708,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00427.jpg,COL-2026-0001,2026-01-15 11:35:00,USR-2026-0106,6.82E+11
AR-2026-00428,BIL-2026-00709,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00428.jpg,COL-2026-0001,2026-02-28 17:30:00,USR-2026-0106,2.27E+11
AR-2026-00429,BIL-2026-00710,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-16 17:10:00,USR-2026-0106,9.79E+11
AR-2026-00430,BIL-2026-00711,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00430.jpg,COL-2026-0001,2026-04-13 10:25:00,USR-2026-0106,2.26E+11
AR-2026-00431,BIL-2026-00715,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00431.jpg,COL-2026-0001,2026-01-14 16:30:00,USR-2026-0107,7.32E+11
AR-2026-00432,BIL-2026-00716,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00432.jpg,COL-2026-0001,2026-02-14 15:50:00,USR-2026-0107,8.13E+11
AR-2026-00433,BIL-2026-00717,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00433.jpg,COL-2026-0001,2026-03-29 16:10:00,USR-2026-0107,3.02E+11
AR-2026-00434,BIL-2026-00718,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-16 17:00:00,USR-2026-0107,1.13E+11
AR-2026-00435,BIL-2026-00719,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00435.jpg,COL-2026-0001,2026-05-14 14:40:00,USR-2026-0107,5.49E+11
AR-2026-00436,BIL-2026-00720,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00436.jpg,COL-2026-0001,2026-06-29 15:35:00,USR-2026-0107,1.32E+11
AR-2026-00437,BIL-2026-00721,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00437.jpg,COL-2026-0001,2026-07-29 12:00:00,USR-2026-0107,4.16E+11
AR-2026-00438,BIL-2026-00729,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-16 17:55:00,USR-2026-0109,7.03E+11
AR-2026-00439,BIL-2026-00730,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-13 12:40:00,USR-2026-0109,6.94E+11
AR-2026-00440,BIL-2026-00731,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00440.jpg,COL-2026-0001,2026-03-28 15:40:00,USR-2026-0109,2.13E+11
AR-2026-00441,BIL-2026-00732,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-30 11:20:00,USR-2026-0109,5.94E+11
AR-2026-00442,BIL-2026-00733,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-13 15:05:00,USR-2026-0109,3.29E+11
AR-2026-00443,BIL-2026-00734,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00443.jpg,COL-2026-0001,2026-06-30 13:55:00,USR-2026-0109,2.82E+11
AR-2026-00444,BIL-2026-00735,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00444.jpg,COL-2026-0001,2026-07-29 11:00:00,USR-2026-0109,4.07E+11
AR-2026-00445,BIL-2026-00736,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00445.jpg,COL-2026-0001,2026-01-14 13:55:00,USR-2026-0110,3.95E+11
AR-2026-00446,BIL-2026-00737,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-28 10:30:00,USR-2026-0110,4.05E+11
AR-2026-00447,BIL-2026-00738,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00447.jpg,COL-2026-0001,2026-03-29 10:15:00,USR-2026-0110,9.34E+11
AR-2026-00448,BIL-2026-00739,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00448.jpg,COL-2026-0001,2026-04-29 15:10:00,USR-2026-0110,7.88E+11
AR-2026-00449,BIL-2026-00740,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-16 09:50:00,USR-2026-0110,2.02E+11
AR-2026-00450,BIL-2026-00743,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-15 13:35:00,USR-2026-0111,7.37E+11
AR-2026-00451,BIL-2026-00744,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00451.jpg,COL-2026-0001,2026-02-02 15:50:00,USR-2026-0111,9.72E+11
AR-2026-00452,BIL-2026-00745,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00452.jpg,COL-2026-0001,2026-03-14 14:15:00,USR-2026-0111,4.71E+11
AR-2026-00453,BIL-2026-00746,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-14 17:35:00,USR-2026-0111,8.51E+11
AR-2026-00454,BIL-2026-00747,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-28 09:50:00,USR-2026-0111,1.19E+11
AR-2026-00455,BIL-2026-00764,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00455.jpg,COL-2026-0001,2026-01-03 15:35:00,USR-2026-0114,5.72E+11
AR-2026-00456,BIL-2026-00765,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-14 12:10:00,USR-2026-0114,4.04E+11
AR-2026-00457,BIL-2026-00766,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00457.jpg,COL-2026-0001,2026-03-06 12:05:00,USR-2026-0114,8.17E+11
AR-2026-00458,BIL-2026-00767,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00458.jpg,COL-2026-0001,2026-04-16 12:55:00,USR-2026-0114,5.69E+11
AR-2026-00459,BIL-2026-00768,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00459.jpg,COL-2026-0001,2026-05-28 08:15:00,USR-2026-0114,7.49E+11
AR-2026-00460,BIL-2026-00769,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00460.jpg,COL-2026-0001,2026-06-16 08:00:00,USR-2026-0114,2.32E+11
AR-2026-00461,BIL-2026-00770,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00461.jpg,COL-2026-0001,2026-07-31 10:35:00,USR-2026-0114,1.96E+11
AR-2026-00462,BIL-2026-00771,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00462.jpg,COL-2026-0001,2026-01-28 09:25:00,USR-2026-0115,2.52E+11
AR-2026-00463,BIL-2026-00772,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00463.jpg,COL-2026-0001,2026-02-14 10:05:00,USR-2026-0115,7.70E+11
AR-2026-00464,BIL-2026-00773,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00464.jpg,COL-2026-0001,2026-03-31 13:55:00,USR-2026-0115,2.66E+11
AR-2026-00465,BIL-2026-00774,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00465.jpg,COL-2026-0001,2026-04-30 15:15:00,USR-2026-0115,2.51E+11
AR-2026-00466,BIL-2026-00775,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00466.jpg,COL-2026-0001,2026-05-31 13:30:00,USR-2026-0115,3.71E+11
AR-2026-00467,BIL-2026-00776,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00467.jpg,COL-2026-0001,2026-06-13 11:40:00,USR-2026-0115,7.69E+11
AR-2026-00468,BIL-2026-00777,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00468.jpg,COL-2026-0001,2026-07-13 12:15:00,USR-2026-0115,3.08E+11
AR-2026-00469,BIL-2026-00785,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00469.jpg,COL-2026-0001,2026-01-30 08:15:00,USR-2026-0117,3.62E+11
AR-2026-00470,BIL-2026-00786,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-13 16:00:00,USR-2026-0117,4.52E+11
AR-2026-00471,BIL-2026-00787,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00471.jpg,COL-2026-0001,2026-03-10 14:25:00,USR-2026-0117,9.38E+11
AR-2026-00472,BIL-2026-00788,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00472.jpg,COL-2026-0001,2026-04-13 08:45:00,USR-2026-0117,3.37E+11
AR-2026-00473,BIL-2026-00789,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00473.jpg,COL-2026-0001,2026-05-01 14:40:00,USR-2026-0117,6.53E+11
AR-2026-00474,BIL-2026-00790,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00474.jpg,COL-2026-0001,2026-06-29 14:05:00,USR-2026-0117,7.77E+11
AR-2026-00475,BIL-2026-00791,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00475.jpg,COL-2026-0001,2026-07-13 12:05:00,USR-2026-0117,2.71E+11
AR-2026-00476,BIL-2026-00792,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-16 17:50:00,USR-2026-0118,8.50E+11
AR-2026-00477,BIL-2026-00793,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-28 14:55:00,USR-2026-0118,1.61E+11
AR-2026-00478,BIL-2026-00794,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00478.jpg,COL-2026-0001,2026-03-16 09:35:00,USR-2026-0118,4.40E+11
AR-2026-00479,BIL-2026-00795,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00479.jpg,COL-2026-0001,2026-04-30 10:05:00,USR-2026-0118,8.69E+11
AR-2026-00480,BIL-2026-00796,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00480.jpg,COL-2026-0001,2026-05-08 13:40:00,USR-2026-0118,8.94E+11
AR-2026-00481,BIL-2026-00797,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-15 10:55:00,USR-2026-0118,9.04E+11
AR-2026-00482,BIL-2026-00798,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00482.jpg,COL-2026-0001,2026-07-28 13:30:00,USR-2026-0118,3.88E+11
AR-2026-00483,BIL-2026-00799,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00483.jpg,COL-2026-0001,2026-01-28 15:35:00,USR-2026-0120,6.46E+11
AR-2026-00484,BIL-2026-00800,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00484.jpg,COL-2026-0001,2026-02-28 13:10:00,USR-2026-0120,8.41E+11
AR-2026-00485,BIL-2026-00813,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00485.jpg,COL-2026-0001,2026-01-29 16:00:00,USR-2026-0122,1.17E+11
AR-2026-00486,BIL-2026-00814,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-16 13:30:00,USR-2026-0122,7.06E+11
AR-2026-00487,BIL-2026-00815,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00487.jpg,COL-2026-0001,2026-03-31 11:25:00,USR-2026-0122,8.94E+11
AR-2026-00488,BIL-2026-00816,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00488.jpg,COL-2026-0001,2026-04-13 17:25:00,USR-2026-0122,2.94E+11
AR-2026-00489,BIL-2026-00817,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-13 14:05:00,USR-2026-0122,4.13E+11
AR-2026-00490,BIL-2026-00818,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00490.jpg,COL-2026-0001,2026-06-29 13:05:00,USR-2026-0122,5.04E+11
AR-2026-00491,BIL-2026-00819,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00491.jpg,COL-2026-0001,2026-07-15 17:15:00,USR-2026-0122,9.54E+11
AR-2026-00492,BIL-2026-00820,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-01-14 10:00:00,USR-2026-0122,3.54E+11
AR-2026-00493,BIL-2026-00821,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-13 13:00:00,USR-2026-0122,9.02E+11
AR-2026-00494,BIL-2026-00822,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00494.jpg,COL-2026-0001,2026-03-14 16:15:00,USR-2026-0122,1.69E+11
AR-2026-00495,BIL-2026-00823,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00495.jpg,COL-2026-0001,2026-04-28 12:05:00,USR-2026-0122,6.75E+11
AR-2026-00496,BIL-2026-00824,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00496.jpg,COL-2026-0001,2026-05-15 15:55:00,USR-2026-0122,6.54E+11
AR-2026-00497,BIL-2026-00825,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00497.jpg,COL-2026-0001,2026-06-07 09:45:00,USR-2026-0122,8.28E+11
AR-2026-00498,BIL-2026-00826,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-29 12:20:00,USR-2026-0122,9.84E+11
AR-2026-00499,BIL-2026-00827,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00499.jpg,COL-2026-0001,2026-01-15 13:35:00,USR-2026-0123,2.47E+11
AR-2026-00500,BIL-2026-00828,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00500.jpg,COL-2026-0001,2026-02-28 10:05:00,USR-2026-0123,4.46E+11
AR-2026-00501,BIL-2026-00834,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00501.jpg,COL-2026-0001,2026-01-15 11:35:00,USR-2026-0124,1.99E+11
AR-2026-00502,BIL-2026-00835,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00502.jpg,COL-2026-0001,2026-02-15 17:00:00,USR-2026-0124,4.60E+11
AR-2026-00503,BIL-2026-00836,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00503.jpg,COL-2026-0001,2026-03-04 13:30:00,USR-2026-0124,4.29E+11
AR-2026-00504,BIL-2026-00837,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-04-14 08:30:00,USR-2026-0124,9.23E+11
AR-2026-00505,BIL-2026-00838,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-13 15:05:00,USR-2026-0124,2.34E+11
AR-2026-00506,BIL-2026-00839,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-06-04 10:15:00,USR-2026-0124,8.53E+11
AR-2026-00507,BIL-2026-00840,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00507.jpg,COL-2026-0001,2026-07-28 17:45:00,USR-2026-0124,1.85E+11
AR-2026-00508,BIL-2026-00848,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00508.jpg,COL-2026-0001,2026-01-02 11:50:00,USR-2026-0126,1.99E+11
AR-2026-00509,BIL-2026-00849,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-02-28 09:00:00,USR-2026-0126,2.85E+11
AR-2026-00510,BIL-2026-00850,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00510.jpg,COL-2026-0001,2026-03-31 14:35:00,USR-2026-0126,5.71E+11
AR-2026-00511,BIL-2026-00851,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00511.jpg,COL-2026-0001,2026-04-14 10:20:00,USR-2026-0126,2.67E+11
AR-2026-00512,BIL-2026-00852,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00512.jpg,COL-2026-0001,2026-05-10 17:15:00,USR-2026-0126,5.53E+11
AR-2026-00513,BIL-2026-00853,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00513.jpg,COL-2026-0001,2026-06-29 08:05:00,USR-2026-0126,5.60E+11
AR-2026-00514,BIL-2026-00854,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-07-14 16:00:00,USR-2026-0126,8.85E+11
AR-2026-00515,BIL-2026-00855,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00515.jpg,COL-2026-0001,2026-01-16 13:45:00,USR-2026-0127,3.98E+11
AR-2026-00516,BIL-2026-00856,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00516.jpg,COL-2026-0001,2026-02-15 17:15:00,USR-2026-0127,9.58E+11
AR-2026-00517,BIL-2026-00857,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-03-16 16:25:00,USR-2026-0127,3.58E+11
AR-2026-00518,BIL-2026-00858,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00518.jpg,COL-2026-0001,2026-04-28 11:50:00,USR-2026-0127,9.96E+11
AR-2026-00519,BIL-2026-00859,Z-3,200,MONTHLY_DUES,,180,20,CASH,VERIFIED,,COL-2026-0001,2026-05-28 11:45:00,USR-2026-0127,5.29E+11
AR-2026-00520,BIL-2026-00860,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00520.jpg,COL-2026-0001,2026-06-14 10:15:00,USR-2026-0127,9.11E+11
AR-2026-00521,BIL-2026-00861,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00521.jpg,COL-2026-0001,2026-07-28 13:45:00,USR-2026-0127,9.93E+11
AR-2026-00522,BIL-2026-00876,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00522.jpg,COL-2026-0001,2026-01-31 16:20:00,USR-2026-0130,1.99E+11
AR-2026-00523,BIL-2026-00877,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00523.jpg,COL-2026-0001,2026-02-10 11:00:00,USR-2026-0130,4.61E+11
AR-2026-00524,BIL-2026-00883,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00524.jpg,COL-2026-0001,2026-01-29 10:25:00,USR-2026-0132,9.84E+11
AR-2026-00525,BIL-2026-00884,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00525.jpg,COL-2026-0001,2026-02-28 08:00:00,USR-2026-0132,9.51E+11
AR-2026-00526,BIL-2026-00885,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00526.jpg,COL-2026-0001,2026-03-09 13:05:00,USR-2026-0132,8.30E+11
AR-2026-00527,BIL-2026-00886,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00527.jpg,COL-2026-0001,2026-04-13 13:20:00,USR-2026-0132,2.76E+11
AR-2026-00528,BIL-2026-00887,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00528.jpg,COL-2026-0001,2026-05-31 15:50:00,USR-2026-0132,8.63E+11
AR-2026-00529,BIL-2026-00888,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00529.jpg,COL-2026-0001,2026-06-30 13:15:00,USR-2026-0132,2.92E+11
AR-2026-00530,BIL-2026-00889,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00530.jpg,COL-2026-0001,2026-07-15 10:10:00,USR-2026-0132,8.73E+11
AR-2026-00531,BIL-2026-00890,Z-3,200,MONTHLY_DUES,,180,20,DIGITAL,VERIFIED,proofs/TRX-00531.jpg,COL-2026-0001,2026-01-31 17:00:00,USR-2026-0133,3.43E+11
